date,year,month,week,interest_rate_20y,usury_rate,pinel,covid_impact,seasonality,baseline_leads,spend_tv,spend_google_ads,spend_meta,spend_google_play,spend_apple_search_ads,adstock_tv,adstock_google_ads,adstock_meta,adstock_google_play,adstock_apple_search_ads,saturated_tv,saturated_google_ads,saturated_meta,saturated_google_play,saturated_apple_search_ads,leads,app_downloads
2024-04-01,2024,4,14,3.7500000000000226,4.840929742682591,0.3,1.0,1.0180805020382984,684463.3529088252,8521.440186887387,136672.49328327953,61107.6095877431,18741.842139204255,9016.325978338731,1166305.3343050801,145304.70916056272,81225.62573919678,20530.74214116454,10221.182533925523,0.40094203755671065,0.4816521261837867,0.49035762207597455,0.46761208847609,0.4194913159878088,804138,239581
2024-04-08,2024,4,15,3.7500000000000226,4.840929742682591,0.3,1.0,1.0358973496431336,696441.7566062298,19305.99649984238,127917.49154079624,47640.20389353011,17120.843318129675,11892.942453082842,894034.9972286525,135182.72699882436,67946.6103283293,19173.91753224613,12915.060706475395,0.34807420111223697,0.4744456107749641,0.4680863044865503,0.45741422797883624,0.45400469656969444,817515,234836
2024-04-15,2024,4,16,3.7500000000000226,4.840929742682591,0.3,1.0,1.0531907330563803,708068.2313009817,15345.44829167523,121142.16923378961,64112.0137382856,14354.995634064093,8856.581764244933,685871.6962131646,127901.30558373083,81098.66632036792,16272.387387288705,10148.087834892473,0.29884346372473064,0.4689265747600887,0.49016216263014595,0.433102144368526,0.418443043936849,824913,215602
2024-04-22,2024,4,17,3.7500000000000226,4.840929742682591,0.3,1.0,1.0697084758065654,719173.2368114908,20530.96774179882,165180.00034978826,63725.615955089364,19898.587833595957,12301.14545714687,534934.7399016722,171575.0656289748,84000.28253518135,21525.826572324826,13315.954240636116,0.25653144727544797,0.4982626800351697,0.49455531382396456,0.47468784262283914,0.45855491890670025,832053,246251
2024-04-29,2024,4,18,3.7500000000000226,4.840929742682591,0.3,1.0,1.0852097120096733,729594.8371511189,14854.403826233542,120912.84528508548,52293.020969381614,15446.441365389506,9709.906791197658,416055.4587524877,129491.59856653422,73293.09160317696,17599.02402262199,11041.50221526127,0.21794156718237934,0.470157697422361,0.47752602606320654,0.4446820602829248,0.4308111019168233,855857,283984
2024-05-06,2024,5,19,3.7249999999999774,4.815929742682545,0.3,1.0,1.0994683987361193,739181.0619195141,609329.968553058,141749.82745961417,44042.36464087273,13892.107194272477,12484.711419497675,921371.5626174237,148224.40738794088,62365.63754166697,15652.009596534677,13588.861641023801,0.35390583740475523,0.483639168040748,0.457432674639129,0.4273851482724685,0.4615786348301469,863243,310684
2024-05-13,2024,5,20,3.7249999999999774,4.815929742682545,0.3,1.0,1.112276612225665,747792.1223732549,515084.65314178774,159857.50433992528,54477.69248075216,16546.138396113198,11889.455805089163,1206113.3251048555,167268.72470932233,70069.1018661689,18111.339355766664,13248.341969191542,0.4078130150842979,0.4957208553070893,0.47191740402223575,0.44893753998773855,0.4577966908409544,876343,311774
2024-05-20,2024,5,21,3.7249999999999774,4.815929742682545,0.3,1.0,1.1234475798840484,755302.4498605063,624073.5486387018,134204.35723469578,59086.0070444884,17413.940177045108,9757.56922615005,1528658.5424673434,142567.7934701619,76603.28251103061,19225.074112621773,11082.403423069205,0.4572113469499089,0.4797534259048829,0.4830390794536846,0.4578110271307466,0.43135518581330684,886901,303527
2024-05-27,2024,5,22,3.7249999999999774,4.815929742682545,0.3,1.0,1.1328184038479816,761602.5268947199,631928.5260133111,157116.8300610891,58592.98623339233,20317.128982928516,13690.511604688625,1778422.4328638185,164245.2197345972,77743.80686114999,22239.636394190693,14798.751946995546,0.48926700542803825,0.49389694437126,0.4848845472141498,0.4795709656402568,0.4743192184419182,881082,302484
2024-06-03,2024,6,23,3.5,4.590929742682568,0.3,1.0,1.1402524364028122,766600.4841661982,17500.498008812585,159134.19921341274,59576.280834065954,18579.994745780987,12061.141750065888,1351317.3226566764,167346.46020014258,79012.23254935344,20803.958385200058,13541.016944765443,0.43133944344597663,0.495767314561561,0.48690590830003994,0.4695872495330388,0.46105273847808464,913007,305048
2024-06-10,2024,6,24,3.5,4.590929742682568,0.3,1.0,1.1456412726139078,770223.4402035042,18245.639544568374,124562.51616573504,64197.943131813,20533.82923477941,8199.628198442433,1031733.6315370757,132929.83917574218,83951.00126915137,22614.225073299414,9553.729892918978,0.3761899245900683,0.47276970162139803,0.494481966149037,0.48207272677895113,0.40965776861050374,897241,258039
2024-06-17,2024,6,25,3.5,4.590929742682568,0.3,1.0,1.148906331114708,772418.5641494268,19473.72140948802,123047.20844644678,50444.99512733039,19225.83614812407,9061.298838908517,793273.9450622948,129693.70040523389,71432.74544461822,21487.258655454014,10016.671828200415,0.32538019941946233,0.4703130964245776,0.4743197427707243,0.4744195426423283,0.41654112462076254,906960,315058
2024-06-24,2024,6,26,3.5,4.590929742682568,0.3,1.0,1.15,773153.846153846,19341.846005200245,158885.55770872656,54788.186890773075,11713.08480453797,9888.67384856203,614297.3048019215,165370.24272898826,72646.37325192764,13861.81067008337,10890.341031382071,0.27959103997318147,0.49457948382765926,0.4764205151721322,0.4096518604522712,0.4287841397105127,911474,297763
2024-07-01,2024,7,27,3.4916666666666742,4.5057786674726605,0.3,1.0,0.9765703814475019,656555.7795270127,15964.37222871247,89643.74872507251,30119.28445802643,15395.60410576022,13097.544241070857,476687.3508301536,97912.26086152192,48280.87777100834,16781.785172768556,14186.578344209063,0.238291984795417,0.44242428970923525,0.42588218073738554,0.43764853567344497,0.4680034071167237,760319,239275
2024-07-08,2024,7,28,3.4916666666666742,4.5057786674726605,0.3,1.0,0.9737950817218216,654689.9241729785,14671.754379226373,84118.95764294738,23241.874291188466,20897.04225786226,12443.176979138636,372187.2675018416,89014.57068602348,35312.09373394055,22575.220775139114,13861.834813559542,0.2022306424310583,0.43304516184827146,0.3881543595551117,0.4818141258706701,0.46454567998862517,768482,208217
2024-07-15,2024,7,29,3.4916666666666742,4.5057786674726605,0.3,1.0,0.9692145709423903,651610.4115412686,21778.26566483111,72100.97223610156,30129.877287627256,22773.94048607795,9347.308640702233,300918.7162912123,76551.70077040273,38957.9007211124,25031.462563591864,10733.492122058187,0.17464127470324295,0.41829631410908596,0.3998838980672832,0.49729822499806836,0.4266535256785408,760546,234287
2024-07-22,2024,7,30,3.4916666666666742,4.5057786674726605,0.3,1.0,0.9628956432707844,647362.147860512,21345.438585572378,81595.58421993432,22728.936822514173,15847.376110808256,13620.862257481105,247034.47580398162,85423.16925845445,32468.412002792273,18350.522367167443,14694.211469686925,0.15176820714269137,0.42900528649200237,0.37823280458097885,0.45088576033192684,0.4732587594932491,753916,229773
2024-07-29,2024,7,31,3.4916666666666742,4.5057786674726605,0.3,1.0,0.9549304429014411,642007.0823814303,6731.490104675365,78694.75742723694,26372.45157831155,19359.168723015828,8946.75579058109,192007.34695766156,82965.91589015967,34489.554579009615,21194.22095973257,10416.176937549782,0.12619877631686965,0.42614778280473564,0.38535936940234294,0.4723656397973724,0.42225498391906385,746831,260199
2024-08-05,2024,8,32,3.483333333333326,4.497445334139312,0.3,1.0,0.9454351203918153,635623.3040172665,20241.818343359922,89432.53731422778,34536.17541566371,20772.178505210344,9541.88851036174,164247.3285616061,93580.83310873577,43158.564060416116,22891.6006011836,10583.506204116718,0.11227299873298549,0.43796443530193135,0.4122312155958573,0.4838992454951028,0.4245894107068555,745851,228421
2024-08-12,2024,8,33,3.483333333333326,4.497445334139312,0.3,1.0,0.9345481389257014,628303.9026315869,18338.82169160758,63394.66498762952,22129.907019235983,16095.945765385366,12071.866351495322,141524.31811281215,68073.70664306631,32919.54803434001,18385.105825503728,13130.216971906993,0.100263752164159,0.406917936729551,0.37985673309938023,0.45116547523164274,0.4564631381491851,736943,223754
2024-08-19,2024,8,34,3.483333333333326,4.497445334139312,0.3,1.0,0.9224282552082222,620155.6115784509,18542.844619170926,81469.62513408251,27683.109064360913,15547.326289107566,15659.71047311281,124686.08320378004,84873.31046623582,35912.99607294591,17385.83687165794,16972.73217030351,0.09096002904994213,0.42837265347537157,0.39015991631851216,0.44287704355217694,0.4948565645637355,732668,265341
2024-08-26,2024,8,35,3.483333333333326,4.497445334139312,0.3,1.0,0.9092522044355805,611297.2512897672,12759.845877564348,75106.05994760629,23984.126552895636,21267.829607079228,13518.621785114186,106274.40828039938,79349.72547091809,32962.375571132114,23006.413294245023,15215.895002144538,0.08033696953509703,0.4217943662934811,0.3800098780398528,0.4846489467984513,0.47847956774646977,716024,193946
2024-09-02,2024,9,36,3.475,4.489112000805986,0.3,1.0,1.0531907330563803,708068.2313009817,536144.0556220436,111395.20438576925,54416.695819300156,14091.367919964101,7537.228016070975,615849.861832343,115362.69065931515,62657.289712083184,16392.009249388604,9058.81751628543,0.28002340171545403,0.4586632513676116,0.4580117033353697,0.4341814420680123,0.4019621417715918,814489,251063
2024-09-09,2024,9,37,3.475,4.489112000805986,0.3,1.0,1.0358973496431336,696441.7566062298,642445.7346636598,114625.76322937355,48663.25002737169,16357.948814113975,8275.425677307658,1104333.131037917,120393.89776233931,64327.57245539248,17997.149739052835,9181.307428936201,0.38984807690825457,0.46290575115289717,0.46127880948338534,0.44799889347159005,0.4039008614438235,825267,224423
2024-09-16,2024,9,38,3.475,4.489112000805986,0.3,1.0,1.0180805020382984,684463.3529088252,596969.3779798909,126222.84048016985,44997.40525125157,16674.384760005054,8223.043391827818,1425219.2262583287,132242.53536828683,61079.29836509969,18474.099733910338,9141.174134721437,0.4424734977848995,0.4722528846683569,0.4548475455996208,0.4518829965847297,0.4032681789850494,817957,266976
2024-09-23,2024,9,39,3.475,4.489112000805986,0.3,1.0,1.0,672307.6923076923,634180.844055682,118337.0646611167,43580.61945811754,9204.09120981457,9444.400799894462,1703095.2637494286,124949.19142953104,58850.44404939246,11051.501183205604,10358.518213366606,0.48007904343528424,0.4666011125773891,0.450242734700423,0.37722403868668997,0.42144269433815695,819657,285381
2024-09-30,2024,9,40,3.475,4.489112000805986,0.3,1.0,0.9819194979617015,660152.0317065594,557657.4356461797,148179.41207245653,49610.898476737064,16550.63647485142,7095.048599143732,1834978.8834582511,154426.8716439331,64323.509489085176,17655.786593171983,8130.900420480392,0.4959180307932191,0.48773511292851734,0.4612709615228594,0.44515921902725686,0.3864791554235065,801945,228867
2024-10-07,2024,10,41,3.4666666666666743,4.390986417135881,0.3,1.0,0.9641026503568664,648173.6280091547,20192.869221654262,144051.11595532353,56513.0520462277,15583.1005084364,9995.560914352714,1396427.0318153426,151772.4595375202,72593.929418499,17348.6791677536,10808.650956400754,0.43819841123226505,0.48600248660415296,0.47633044589517415,0.44256032657229094,0.42767799597915634,760850,260879
2024-10-14,2024,10,42,3.4666666666666743,4.390986417135881,0.3,1.0,0.9468092669436197,636547.1533144028,16120.50140340778,113693.75904617952,39394.08694532518,16179.447126874986,9267.917585184521,1063440.7752649148,121282.38202305553,57542.56929994993,17914.315043650346,10348.782680824597,0.3822466819558192,0.4636370549084208,0.4474628429390779,0.4473144851494838,0.42130513719451623,760545,226588
2024-10-21,2024,10,43,3.4666666666666743,4.390986417135881,0.3,1.0,0.9302915241934347,625442.1478038938,18981.82648839976,130170.81141515035,41359.67305290416,9941.456610867996,9615.249047634015,816562.4079370858,136234.93051630314,55745.315377891646,11732.88811523303,10650.127315716476,0.33080190225599254,0.475218989084168,0.44354353017608966,0.38569377457634,0.4255095213369884,768365,270292
2024-10-28,2024,10,44,3.4666666666666743,4.390986417135881,0.3,1.0,0.9147902879903267,615020.5474642657,12829.139034310974,116952.68314398384,50037.12797165348,9463.398066669051,9093.13586564857,625250.9449871253,123764.42966979899,63973.45681612639,10636.686878192355,10158.148597220217,0.28262695659337833,0.46565276659993937,0.4605930103284755,0.3718468580339648,0.4185877318944475,744411,249832
2024-11-04,2024,11,45,3.458333333333326,4.382653083802533,0.3,1.0,0.9005316012638808,605434.3226958705,543165.4396857503,120864.3167449778,39856.89709189925,12528.925968801323,6218.567521136828,1012103.6484260943,127052.53822846775,55850.261295930846,13592.594656620558,7234.3823808588495,0.3723660052393011,0.46826337873548396,0.4437756483629769,0.40680909744962584,0.3699963872032832,732367,241083
2024-11-11,2024,11,46,3.458333333333326,4.382653083802533,0.3,1.0,0.8877233877743348,596823.2622421297,514548.26686288783,104985.74741114206,43275.56690789722,13664.161097255343,7629.979396694889,1273626.0031824587,111338.37432256545,57238.132231879936,15023.4205629174,8353.417634780773,0.41903927444018924,0.4551389468721465,0.44680716982922863,0.4213775141281801,0.3903272481699075,727118,195709
2024-11-18,2024,11,47,3.458333333333326,4.382653083802533,0.3,1.0,0.8765524201159516,589312.9347548782,605189.3626200246,123316.79796981682,49321.79593608993,9270.61159073112,8581.755014179458,1560408.8650068687,128883.7166859451,63631.32899405992,10772.95364702286,9417.096777657536,0.461550915036734,0.4696888574559097,0.4599269551032747,0.373632607508605,0.40756923319520455,709198,248250
2024-11-25,2024,11,48,3.458333333333326,4.382653083802533,0.3,1.0,0.8671815961520186,583012.8577206648,519277.8339776863,99088.16462181108,53491.11788026568,10077.165056347865,8674.396293394835,1689584.4827328378,105532.35045610834,69398.95012878066,11154.460421050151,9616.105971160589,0.4783894638564248,0.44983171989373133,0.4707200842093906,0.37853203628622867,0.4106023952143445,710024,238363
2024-12-02,2024,12,49,3.45,4.3743197504692075,0.3,1.0,0.7909677585094128,531773.7084132514,15985.016336544402,117136.6268453289,44882.5174590962,9036.6034437664,7805.36499354972,1283173.3783861727,122413.24436813431,62232.25499129137,10152.049485871416,8766.97559066578,0.42058545988390605,0.4645603704593697,0.4571670003822286,0.36533513814620533,0.39724821313635306,653597,193362
2024-12-09,2024,12,50,3.45,4.3743197504692075,0.3,1.0,0.7860100291952049,528440.58885893,14297.555608863153,93044.36676647748,40668.638933177084,9220.312372924316,6556.035625661305,976677.5893984927,99165.02898488421,56226.70268099992,10235.517321511457,7432.733184727883,0.36531585108761083,0.44367916047421824,0.44460488354097727,0.3664750200904173,0.3737873123703495,645686,230265
2024-12-16,2024,12,51,3.45,4.3743197504692075,0.3,1.0,0.7830061753744686,526421.0748286812,12268.311040186814,94802.45755848796,45041.62350095302,14365.405358036163,10194.95696350978,744776.5030890564,99760.70900773218,59098.299171203005,15388.957090187308,10938.230281982567,0.31372175164156624,0.44427053974027847,0.4507629320826951,0.4248982583960179,0.4294290730432612,653018,184903
2024-12-23,2024,12,52,3.45,4.3743197504692075,0.3,1.0,0.782,525744.6153846154,8962.524103312811,96165.31722455553,35708.087661141515,13949.613156422112,9720.637661493984,567544.901420105,101153.35267494214,50482.66245394226,15488.508865440843,10814.46068969224,0.26624146031211365,0.4456400669783271,0.43134278811336935,0.42584394101777295,0.42775691591699555,633103,208242
2024-12-30,2024,12,1,3.45,4.3743197504692075,0.3,1.0,0.7830061753744686,526421.0748286812,6130.647233070787,126299.52005275265,34647.74107841369,13203.763268760393,9733.66501803262,431789.32329814957,131357.18768649976,47268.406691899254,14752.614155304476,10815.111087001844,0.22336710741878912,0.4715832647348801,0.42329327096819025,0.418718778547372,0.4277657485621961,661282,183387
2025-01-06,2025,1,2,3.4416666666666744,4.525813765147464,0.0,1.0,0.8543587273860922,611852.2886126552,20774.217384619973,120741.99901833021,51095.77131954469,11932.574049969586,10541.7199636382,344616.2098582322,127309.8584026552,62912.87299251951,13407.835465500033,11623.231072338383,0.19188136292076524,0.46846489446947714,0.4585170041919964,0.4048290578210377,0.4383808635881797,725521,251016
2025-01-13,2025,1,3,3.4416666666666744,4.525813765147464,0.0,1.0,0.8597475635971878,615711.5243915246,7131.981100135646,128016.37040643622,45835.16218638234,15779.247048198073,8665.747122382201,265594.1384938098,134381.86332656897,61563.38043451222,17120.030594748077,9828.07022961604,0.15986615181103014,0.4738530068342432,0.455826450031978,0.44059741554512527,0.4137719873736817,737190,240271
2025-01-20,2025,1,4,3.4416666666666744,4.525813765147464,0.0,1.0,0.8671815961520185,621035.4353980995,16851.715242140057,113187.70710267854,49643.90310033537,9857.121355346246,6637.322034651167,216047.31911249738,119906.80026900698,65034.74820896342,11569.124414821054,7620.129057612771,0.13767630305646467,0.46250259963055695,0.4626375680996002,0.3836975053202118,0.37729081637988926,722750,197486
2025-01-27,2025,1,5,3.4416666666666744,4.525813765147464,0.0,1.0,0.8765524201159516,627746.3870215007,10012.530786675026,98421.67337455582,52545.91982845857,10964.672598232257,11375.102698864004,172048.02012104806,104417.01338800616,68804.60688069943,12121.585039714362,12137.115604625282,0.11626443509582711,0.448780150279144,0.46964877810049066,0.3903372857117519,0.4447815420246866,747971,212040
2025-02-03,2025,2,6,3.4333333333333256,4.517480431814115,0.0,1.0,0.8877233877743349,635746.5184753122,11561.452408051591,99330.24610647013,50846.75909784932,14502.597592782051,8903.162832644994,140597.46749883762,104551.09677587045,68047.91081802417,15714.756096753486,10116.874393107522,0.09976104722575486,0.44890713600426385,0.4682717719037551,0.42797271761537375,0.4179933257284411,763411,205598
2025-02-10,2025,2,7,3.4333333333333256,4.517480431814115,0.0,1.0,0.9005316012638808,644919.16982821,15330.021253674138,120947.8715754586,39229.01314555788,17220.48802425677,11369.5546141096,120778.12187780236,126175.42641425213,56240.99085006393,18791.96363393212,12381.242053420352,0.08874656176744589,0.467573483227012,0.4446362545245318,0.4544194617239497,0.44773418661299946,755999,229968
2025-02-17,2025,2,8,3.4333333333333256,4.517480431814115,0.0,1.0,0.9147902879903267,655130.583168457,16968.11808948466,100031.58364989808,48580.724618327724,9781.197192282365,6483.626698915046,107551.70949783643,106340.35497061069,62640.97233084371,11660.393555675577,7721.750904257082,0.08109046717278175,0.45058688624881055,0.45797937602858313,0.3848130514950458,0.3791601168881566,756099,222990
2025-02-24,2025,2,9,3.4333333333333256,4.517480431814115,0.0,1.0,0.9302915241934347,666231.8530954522,10195.029826818436,110620.57400875747,52473.24086195347,15053.71101161878,10168.506247209902,90858.81195019577,115937.591757288,68133.48394466439,16219.750367186338,10940.68133763561,0.0710291181183262,0.45915699881906535,0.46842823647676535,0.4326249083973996,0.42946201230855696,784594,255547
2025-03-03,2025,3,10,3.425,4.509147098480789,0.0,1.0,0.9468092669436197,678061.0980957769,581111.2534999872,137701.04848501983,52725.62799222658,17150.578988075264,6532.565065559596,649255.362462634,143497.9280728842,69758.99897839269,18772.5540247939,7626.633199323158,0.2891643453180206,0.48040269007920827,0.4713647508245056,0.4542657440645454,0.3774110933324412,816082,243411
2025-03-10,2025,3,11,3.425,4.509147098480789,0.0,1.0,0.9641026503568664,690445.8211401867,647121.208670306,149879.19075355047,54474.17397153065,15038.324166341847,8843.511771872836,1134062.7305172815,157054.08715719468,71913.92371612882,16915.57956882124,9606.175091805151,0.39523230004246046,0.48942118987465294,0.47515678994073324,0.4388215060393577,0.4104523680746349,803080,248520
2025-03-17,2025,3,12,3.425,4.509147098480789,0.0,1.0,0.9819194979617015,703205.4250787264,648076.7740932083,166729.2250343891,54037.02898285065,11428.463767742163,9390.412950470649,1498623.8219811693,174581.92939224883,72015.50991188285,13120.021724624286,10351.030459651163,0.4530286347246378,0.4999999999999943,0.4753328088285572,0.4016959372891464,0.42133690734217827,822270,278036
2025-03-24,2025,3,13,3.425,4.509147098480789,0.0,1.0,1.0,716153.8461538462,653898.3201696952,130622.89903972151,59244.26034970512,14284.059771744789,10118.85989099908,1777866.1866555721,139351.99550933394,77248.13782767583,15596.061944207218,11153.962936964195,0.4892005611493611,0.4774761477379303,0.4840858067257442,0.426859428303721,0.43230268100662367,837426,220704
2025-03-31,2025,3,14,3.425,4.509147098480789,0.0,1.0,1.0180805020382984,729102.2672289661,537169.3689265252,157055.54127699026,66646.21647222344,10646.449026405448,7554.286706481066,1870569.0089182043,164023.14105245695,85958.2509291424,12206.055220826169,8669.683000177485,0.49999999999999883,0.4937616618302788,0.4974353163089861,0.39132929094138635,0.3956460659944816,851493,298661
2025-04-07,2025,4,15,3.416666666666674,4.507596409349242,0.0,1.0,1.0358973496431336,741861.8711675057,22506.56537221828,129069.61905052404,65232.21429093785,17111.687767728683,9885.747053047375,1425433.3220608716,137270.7761031469,86721.77702322346,18332.2932898113,10752.715353065123,0.44250499475351585,0.47597464635639536,0.49854071107388465,0.45073812177219086,0.4269161739973875,860232,289703
2025-04-14,2025,4,16,3.416666666666674,4.507596409349242,0.0,1.0,1.0531907330563803,754246.5942119155,20770.435796950816,142900.59746801446,56445.89903293073,15719.377210768547,12211.576853028475,1089845.4273426044,149764.1362731718,78126.34328873659,17552.60653974968,13286.848388334987,0.3871813717699095,0.48467155391356465,0.4854975599976086,0.44429079549595246,0.45822896482486103,860530,279455
2025-04-21,2025,4,17,3.416666666666674,4.507596409349242,0.0,1.0,1.0697084758065654,766075.8392122403,8570.786802091641,140063.34140530336,68208.54384042557,14661.3663732173,12640.695910701543,825954.8573090449,147551.54821896195,87740.12966260972,16416.62702719227,13969.380749535041,0.33295744564237184,0.4831846891134648,0.49999999999998573,0.434402657871719,0.46569931045362695,899396,286398
2025-04-28,2025,4,18,3.416666666666674,4.507596409349242,0.0,1.0,1.0852097120096733,777177.1091392353,11359.528607875985,160071.98130155136,46511.35597108731,22109.177236746968,11275.369139658433,630825.6715896598,167449.55871249945,68446.38838673974,23750.839939466194,12672.307214611938,0.28415920313350496,0.4958288990658387,0.46899874479352116,0.48942243102185584,0.4511840326062595,908554,316539
2025-05-05,2025,5,19,3.4083333333333257,4.499263076015894,0.0,1.0,1.0994683987361193,787388.5224794825,552789.5442702963,123445.71730404292,47517.48579414012,17399.434371638723,10489.68886944148,1025908.7979625412,131818.1952396679,64629.082890825055,19774.518365585343,11756.919590902673,0.3750612630766912,0.4719324897789131,0.4618598762853012,0.46201064735383246,0.44007094735111085,892729,250939
2025-05-12,2025,5,20,3.4083333333333257,4.499263076015894,0.0,1.0,1.112276612225665,796561.1738323802,641418.06319945,142146.189675604,49560.48180320492,18418.422284811175,12977.343726596835,1410849.6616713558,148737.0994375874,65717.75252591119,20395.87412136971,14153.035685687102,0.44034969382768874,0.4839840983400585,0.46393644912902465,0.4666277517479246,0.4676497983242555,937469,248398
2025-05-19,2025,5,21,3.4083333333333257,4.499263076015894,0.0,1.0,1.1234475798840484,804561.3052861918,542472.765231192,128370.67549228622,44073.87317190542,19666.447087661927,12688.244959575693,1600610.011484709,135807.53046416558,60503.31130338322,21706.034499798898,14103.548528144403,0.4669285609510585,0.4749055547743289,0.45367309530154,0.4759353219814551,0.46712662808979005,944955,275352
2025-05-26,2025,5,22,3.4083333333333257,4.499263076015894,0.0,1.0,1.1328184038479816,811272.256909593,588457.3159245971,163771.21874231324,63971.71520758263,18085.73342341201,14063.795039652947,1788914.824538129,170561.59526552152,79097.54303342843,20256.336873391898,15474.149892467387,0.49051652408623037,0.49767025217749616,0.48704070797413895,0.4656027382000424,0.4809999589269107,935929,319182
2025-06-02,2025,6,23,3.4,4.490929742682568,0.0,1.0,1.1402524364028122,816596.1679161679,9300.760873134252,125456.19408498611,50104.7711980021,12557.41394897468,11795.942999626943,1350986.879276731,133984.27384826218,69879.1569563592,14583.04763631387,13343.357988873682,0.4312884542901552,0.4735575223393997,0.471579174387855,0.41703147777596156,0.4588611930571162,952321,251261
2025-06-09,2025,6,24,3.4,4.490929742682568,0.0,1.0,1.1456412726139078,820455.4036950371,21906.448192088086,121658.65076547975,46284.594025009435,16692.26283098615,14505.144180418978,1035146.6076496363,128357.86445789285,63754.38326409923,18150.567594617536,15839.479979306347,0.3768489125477822,0.469281540465978,0.46016691255846964,0.4492587174517125,0.4844959785204921,936644,297724
2025-06-16,2025,6,25,3.4,4.490929742682568,0.0,1.0,1.148906331114708,822793.6878983026,11203.692810848946,146141.06136462014,44200.69772792889,13512.411598068258,14860.054152205641,787563.6485480762,152558.95458751477,60139.293543953696,15327.468357530011,16444.002150136275,0.3240337017286882,0.48651896491279706,0.4529253429884932,0.4243113669557427,0.49011058303970023,949554,342972
2025-06-23,2025,6,26,3.4,4.490929742682568,0.0,1.0,1.15,823576.923076923,22398.297513521782,119858.48450239298,67753.1299478263,18648.39014923921,14061.420326383448,613071.0339245789,127486.43223176872,82787.95333381472,20181.136984992212,15705.820541397075,0.2792490603236921,0.46860294557114424,0.4927384088755662,0.4650475232396659,0.4832261769183107,938718,329972
2025-06-30,2025,6,27,3.4,4.490929742682568,0.0,1.0,1.148906331114708,822793.6878983026,13594.26250968407,146578.56219540926,55773.905264147805,18938.734455219983,9162.003816373095,473397.53795311827,152952.8838069977,76470.89359760148,20956.848153719206,10732.585870512803,0.23722517348331995,0.48677666262479136,0.4828231144506332,0.47068166019669033,0.42664113291467304,971527,299679
2025-07-07,2025,7,28,3.391666666666674,4.405778667472661,0.0,1.0,0.9737950817218216,697387.0931407816,6267.044425303694,73075.9261043318,31906.47966262158,15154.888405425625,13734.017979439024,361315.1978901424,80723.57029468167,51024.203062021945,17250.573220797545,14807.276566490305,0.19819561716580725,0.42346982644079373,0.4326518823195958,0.4417210674089188,0.47440537191283244,801044,212489
2025-07-14,2025,7,29,3.391666666666674,4.405778667472661,0.0,1.0,0.9692145709423903,694106.7427287425,22480.982795350414,67045.65266736686,31474.86150071907,17881.064971562515,15144.690632965025,293467.3812129572,71081.83118210094,44230.91226622456,19606.12229364227,16625.418289614056,0.17159050570527593,0.41109877639223996,0.4152077330979316,0.4607354625373071,0.49175583237894827,797473,274994
2025-07-21,2025,7,30,3.391666666666674,4.405778667472661,0.0,1.0,0.9628956432707844,689581.418373154,8805.833867967405,83914.73620397218,33701.84122221532,23525.802253472237,13805.131964958484,228906.36977768532,87468.82776307722,44759.56928877146,25486.414482836462,15467.67379391989,0.14361521832492796,0.43132562820220205,0.4166509119412389,0.49999999999994116,0.48093726013817056,789956,249423
2025-07-28,2025,7,31,3.391666666666674,4.405778667472661,0.0,1.0,0.9549304429014411,683877.1094932628,14326.26467914537,81807.84599266919,34116.11656616115,19310.771844619605,9075.15424750358,186006.04201240937,86181.28738082305,45306.008888354016,21859.41329290325,10621.92162689557,0.12325228063477105,0.4298712595731983,0.4181263054066248,0.47698918098739057,0.4251206110401683,808832,217963
2025-08-04,2025,8,32,3.3833333333333258,4.397445334139312,0.0,1.0,0.9454351203918153,677076.9977575232,21808.864997495362,83827.41621031422,31527.48760563285,15310.65896752227,13628.6252318356,161313.3965068024,88136.48057935537,42853.98982772135,17496.600296812594,14690.817394525156,0.11075506488436296,0.43207184399405263,0.4113734964299054,0.4438174173067397,0.47322420767116924,802395,216191
2025-08-11,2025,8,33,3.3833333333333258,4.397445334139312,0.0,1.0,0.9345481389257014,669280.24410756,12544.160997534233,82748.48912814402,23859.209222794016,20293.916582876216,16095.752443208476,133529.20837763604,87155.31315711178,34572.70667972435,22043.576612557474,17564.83418266099,0.0958920187631253,0.43097336282541876,0.3856445892389187,0.4782450993845779,0.49999999999991457,789969,284895
2025-08-18,2025,8,34,3.3833333333333258,4.397445334139312,0.0,1.0,0.9224282552082222,660600.54276835,6581.657670344591,91931.8826404356,27899.94661152622,22693.391385300907,14523.382832002188,106728.56395357162,96289.64829829118,36543.12328145731,24897.749046556655,16279.866250268287,0.08060517861924581,0.44077599253091526,0.392231178393015,0.4964948356465522,0.4886065175445916,777458,259061
2025-08-25,2025,8,35,3.3833333333333258,4.397445334139312,0.0,1.0,0.9092522044355805,651164.4633304043,15531.03050202002,85205.80647065611,34245.426877309634,17434.661425007136,11224.355255525663,95577.45346719873,90020.28888557067,43381.20769767396,19924.4363296628,12852.341880552493,0.07392173534635854,0.43414884620414246,0.4128547217313278,0.46313721586666756,0.4532807608878099,751693,261801
